,Unnamed: 0,address,owner,value,property_type,property_class,Num_Properties,total_value,link,prop_type_clean,owner_clean,exact_address,location,point
16164,16164,16 Loon Ln,DICK-WOOLPERT TRUST ,261600.0,Condominium,Residential,62,23054700.0,propertydata.cfm?ParcelN=070823207084,Apartment,DICK-WOOLPERT TRUST ,"16 Loon Ln Madison, Wisconsin USA","16, Loon Lane, Sauk Creek Condominiums, Madison, Wisconsin, 53717, United States of America","(43.074452, -89.514262, 0.0)"
42653,42653,9019 Royal Oaks Cir,MARSHALL-LUKAS TRUST ,494000.0,Condominium,Residential,62,23054700.0,propertydata.cfm?ParcelN=070834308699,Apartment,MARSHALL-LUKAS TRUST ,"9019 Royal Oaks Cir Madison, Wisconsin USA","Royal Oaks Circle, Hawk's Landing, Madison, Wisconsin, 53593, United States of America","(43.0349292, -89.541085, 0.0)"
28183,28183,13 Sherman Ter Unit 1,HERNANDEZ-SOTO TRUST ,103400.0,Condominium,Residential,62,23054700.0,propertydata.cfm?ParcelN=070912425018,Apartment,HERNANDEZ-SOTO TRUST ,"13 Sherman Ter Unit 1 Madison, Wisconsin USA",,
49976,49976,4101 Maple Grove Dr Unit S18,OAKLEAF PROPERTIES LLC ,100.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812331184,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit S18 Madison, Wisconsin USA",,
20844,20844,814 Ziegler Rd,FORS/SELOVER TRUST ,204200.0,2 Unit,Residential,62,23054700.0,propertydata.cfm?ParcelN=081033402033,2 Unit,FORS/SELOVER TRUST ,"814 Ziegler Rd Madison, Wisconsin USA","814, Ziegler Road, Madison, Wisconsin, 53714, United States of America","(43.109382173183334, -89.30610043746726, 0.0)"
20843,20843,3610 Sunbrook Rd,FORS/SELOVER TRUST ,242800.0,2 Unit,Residential,62,23054700.0,propertydata.cfm?ParcelN=081021405065,2 Unit,FORS/SELOVER TRUST ,"3610 Sunbrook Rd Madison, Wisconsin USA","3610, Sunbrook Road, Madison, Wisconsin, 53704, United States of America","(43.13966059954188, -89.309118704751, 0.0)"
49978,49978,4101 Maple Grove Dr Unit 101,OAKLEAF PROPERTIES LLC ,77900.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812327018,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit 101 Madison, Wisconsin USA",,
49979,49979,4101 Maple Grove Dr Unit 102,OAKLEAF PROPERTIES LLC ,77900.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812327026,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit 102 Madison, Wisconsin USA",,
49980,49980,4101 Maple Grove Dr Unit 103,OAKLEAF PROPERTIES LLC ,77900.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812327034,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit 103 Madison, Wisconsin USA",,
49981,49981,4101 Maple Grove Dr Unit 104,OAKLEAF PROPERTIES LLC ,95400.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812327042,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit 104 Madison, Wisconsin USA",,
49982,49982,4101 Maple Grove Dr Unit 105,OAKLEAF PROPERTIES LLC ,95400.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812327050,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit 105 Madison, Wisconsin USA",,
49983,49983,4101 Maple Grove Dr Unit 106,OAKLEAF PROPERTIES LLC ,77900.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812327068,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit 106 Madison, Wisconsin USA",,
49984,49984,4101 Maple Grove Dr Unit 107,OAKLEAF PROPERTIES LLC ,77900.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812327076,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit 107 Madison, Wisconsin USA",,
49985,49985,4101 Maple Grove Dr Unit 108,OAKLEAF PROPERTIES LLC ,95400.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812327084,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit 108 Madison, Wisconsin USA",,
49986,49986,4101 Maple Grove Dr Unit 109,OAKLEAF PROPERTIES LLC ,95400.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812327092,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit 109 Madison, Wisconsin USA",,
49987,49987,4101 Maple Grove Dr Unit 201,OAKLEAF PROPERTIES LLC ,92400.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812327109,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit 201 Madison, Wisconsin USA",,
49989,49989,4101 Maple Grove Dr Unit 203,OAKLEAF PROPERTIES LLC ,92400.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812327125,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit 203 Madison, Wisconsin USA",,
49990,49990,4101 Maple Grove Dr Unit 204,OAKLEAF PROPERTIES LLC ,92400.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812327133,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit 204 Madison, Wisconsin USA",,
49975,49975,4101 Maple Grove Dr Unit S17,OAKLEAF PROPERTIES LLC ,100.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812331176,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit S17 Madison, Wisconsin USA",,
49974,49974,4101 Maple Grove Dr Unit S16,OAKLEAF PROPERTIES LLC ,100.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812331168,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit S16 Madison, Wisconsin USA",,
49951,49951,4101 Maple Grove Dr Unit P69,OAKLEAF PROPERTIES LLC ,1000.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812328694,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit P69 Madison, Wisconsin USA",,
49958,49958,4101 Maple Grove Dr Unit P76,OAKLEAF PROPERTIES LLC ,1000.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812328769,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit P76 Madison, Wisconsin USA",,
49960,49960,4101 Maple Grove Dr Unit S2,OAKLEAF PROPERTIES LLC ,100.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812331027,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit S2 Madison, Wisconsin USA",,
49957,49957,4101 Maple Grove Dr Unit P75,OAKLEAF PROPERTIES LLC ,1000.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812328751,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit P75 Madison, Wisconsin USA",,
49956,49956,4101 Maple Grove Dr Unit P74,OAKLEAF PROPERTIES LLC ,1000.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812328743,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit P74 Madison, Wisconsin USA",,
21173,21173,107 Sutherland Ct Unit 101,FRANK-ZIPPERER TRUST ,38000.0,Condominium,Residential,62,23054700.0,propertydata.cfm?ParcelN=071006446027,Apartment,FRANK-ZIPPERER TRUST ,"107 Sutherland Ct Unit 101 Madison, Wisconsin USA",,
49961,49961,4101 Maple Grove Dr Unit S3,OAKLEAF PROPERTIES LLC ,100.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812331035,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit S3 Madison, Wisconsin USA",,
60382,60382,304 Glenthistle Ct,SCHMIDT-BENJAMIN TRUST ,288300.0,Condominium,Residential,62,23054700.0,propertydata.cfm?ParcelN=070919227152,Apartment,SCHMIDT-BENJAMIN TRUST ,"304 Glenthistle Ct Madison, Wisconsin USA","304, Glenthistle Court, Trillium, Madison, Dane, Wisconsin, 53705, United States of America","(43.075329198216174, -89.47576292271971, 0.0)"
49962,49962,4101 Maple Grove Dr Unit S4,OAKLEAF PROPERTIES LLC ,100.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812331043,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit S4 Madison, Wisconsin USA",,
49955,49955,4101 Maple Grove Dr Unit P73,OAKLEAF PROPERTIES LLC ,1000.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812328735,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit P73 Madison, Wisconsin USA",,
49954,49954,4101 Maple Grove Dr Unit P72,OAKLEAF PROPERTIES LLC ,1000.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812328727,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit P72 Madison, Wisconsin USA",,
49953,49953,4101 Maple Grove Dr Unit P71,OAKLEAF PROPERTIES LLC ,1000.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812328719,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit P71 Madison, Wisconsin USA",,
49963,49963,4101 Maple Grove Dr Unit S5,OAKLEAF PROPERTIES LLC ,100.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812331051,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit S5 Madison, Wisconsin USA",,
49964,49964,4101 Maple Grove Dr Unit S6,OAKLEAF PROPERTIES LLC ,100.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812331069,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit S6 Madison, Wisconsin USA",,
49965,49965,4101 Maple Grove Dr Unit S7,OAKLEAF PROPERTIES LLC ,100.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812331077,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit S7 Madison, Wisconsin USA",,
49966,49966,4101 Maple Grove Dr Unit S8,OAKLEAF PROPERTIES LLC ,100.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812331085,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit S8 Madison, Wisconsin USA",,
49967,49967,4101 Maple Grove Dr Unit S9,OAKLEAF PROPERTIES LLC ,100.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812331093,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit S9 Madison, Wisconsin USA",,
49968,49968,4101 Maple Grove Dr Unit S10,OAKLEAF PROPERTIES LLC ,100.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812331100,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit S10 Madison, Wisconsin USA",,
49969,49969,4101 Maple Grove Dr Unit S11,OAKLEAF PROPERTIES LLC ,100.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812331118,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit S11 Madison, Wisconsin USA",,
49970,49970,4101 Maple Grove Dr Unit S12,OAKLEAF PROPERTIES LLC ,100.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812331126,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit S12 Madison, Wisconsin USA",,
49971,49971,4101 Maple Grove Dr Unit S13,OAKLEAF PROPERTIES LLC ,100.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812331134,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit S13 Madison, Wisconsin USA",,
49972,49972,4101 Maple Grove Dr Unit S14,OAKLEAF PROPERTIES LLC ,100.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812331142,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit S14 Madison, Wisconsin USA",,
49973,49973,4101 Maple Grove Dr Unit S15,OAKLEAF PROPERTIES LLC ,100.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812331150,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit S15 Madison, Wisconsin USA",,
49952,49952,4101 Maple Grove Dr Unit P70,OAKLEAF PROPERTIES LLC ,1000.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812328701,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit P70 Madison, Wisconsin USA",,
49988,49988,4101 Maple Grove Dr Unit 202,OAKLEAF PROPERTIES LLC ,92400.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812327117,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit 202 Madison, Wisconsin USA",,
49991,49991,4101 Maple Grove Dr Unit 205,OAKLEAF PROPERTIES LLC ,112900.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812327141,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit 205 Madison, Wisconsin USA",,
50007,50007,4101 Maple Grove Dr Unit P62,OAKLEAF PROPERTIES LLC ,1000.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812328628,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit P62 Madison, Wisconsin USA",,
13161,13161,3126 Lakeland Ave,CORNELIUS-DINAUER TRUST ,362700.0,2 Unit,Residential,62,23054700.0,propertydata.cfm?ParcelN=071005321121,2 Unit,CORNELIUS-DINAUER TRUST ,"3126 Lakeland Ave Madison, Wisconsin USA","3126, Lakeland Avenue, Schenk-Atwood-Starkweather-Yahara, Madison, Wisconsin, 53704, United States of America","(43.090592210776435, -89.33985090764871, 0.0)"
49992,49992,4101 Maple Grove Dr Unit 206,OAKLEAF PROPERTIES LLC ,107000.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812327159,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit 206 Madison, Wisconsin USA",,
50001,50001,4101 Maple Grove Dr Unit P56,OAKLEAF PROPERTIES LLC ,1000.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812328561,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit P56 Madison, Wisconsin USA",,
50002,50002,4101 Maple Grove Dr Unit P57,OAKLEAF PROPERTIES LLC ,1000.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812328579,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit P57 Madison, Wisconsin USA",,
50003,50003,4101 Maple Grove Dr Unit P58,OAKLEAF PROPERTIES LLC ,1000.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812328587,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit P58 Madison, Wisconsin USA",,
50004,50004,4101 Maple Grove Dr Unit P59,OAKLEAF PROPERTIES LLC ,1000.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812328595,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit P59 Madison, Wisconsin USA",,
50005,50005,4101 Maple Grove Dr Unit P60,OAKLEAF PROPERTIES LLC ,1000.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812328602,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit P60 Madison, Wisconsin USA",,
50006,50006,4101 Maple Grove Dr Unit P61,OAKLEAF PROPERTIES LLC ,1000.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812328610,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit P61 Madison, Wisconsin USA",,
50008,50008,4101 Maple Grove Dr Unit P63,OAKLEAF PROPERTIES LLC ,1000.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812328636,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit P63 Madison, Wisconsin USA",,
50000,50000,4101 Maple Grove Dr Unit P55,OAKLEAF PROPERTIES LLC ,1000.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812328553,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit P55 Madison, Wisconsin USA",,
50009,50009,4101 Maple Grove Dr Unit P64,OAKLEAF PROPERTIES LLC ,1000.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812328644,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit P64 Madison, Wisconsin USA",,
50010,50010,4101 Maple Grove Dr Unit P65,OAKLEAF PROPERTIES LLC ,1000.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812328652,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit P65 Madison, Wisconsin USA",,
50011,50011,4101 Maple Grove Dr Unit P66,OAKLEAF PROPERTIES LLC ,1000.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812328660,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit P66 Madison, Wisconsin USA",,
50012,50012,4101 Maple Grove Dr Unit P67,OAKLEAF PROPERTIES LLC ,1000.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812328678,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit P67 Madison, Wisconsin USA",,
50013,50013,4101 Maple Grove Dr Unit P68,OAKLEAF PROPERTIES LLC ,1000.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812328686,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit P68 Madison, Wisconsin USA",,
23244,23244,81 Golf Course Rd Unit H,GILLET-YANT TRUST ,180600.0,Condominium,Residential,62,23054700.0,propertydata.cfm?ParcelN=080924421087,Apartment,GILLET-YANT TRUST ,"81 Golf Course Rd Unit H Madison, Wisconsin USA",,
23245,23245,81 Golf Course Rd Unit 1715,GILLET-YANT TRUST ,2000.0,Condominium,Residential,62,23054700.0,propertydata.cfm?ParcelN=080924421855,Apartment,GILLET-YANT TRUST ,"81 Golf Course Rd Unit 1715 Madison, Wisconsin USA",,
23246,23246,81 Golf Course Rd Unit 1713,GILLET-YANT TRUST ,2000.0,Condominium,Residential,62,23054700.0,propertydata.cfm?ParcelN=080924421871,Apartment,GILLET-YANT TRUST ,"81 Golf Course Rd Unit 1713 Madison, Wisconsin USA",,
49995,49995,4101 Maple Grove Dr Unit 209,OAKLEAF PROPERTIES LLC ,102200.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812327183,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit 209 Madison, Wisconsin USA",,
49993,49993,4101 Maple Grove Dr Unit 207,OAKLEAF PROPERTIES LLC ,92400.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812327167,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit 207 Madison, Wisconsin USA",,
49994,49994,4101 Maple Grove Dr Unit 208,OAKLEAF PROPERTIES LLC ,116800.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812327175,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit 208 Madison, Wisconsin USA",,
49996,49996,4101 Maple Grove Dr Unit P51,OAKLEAF PROPERTIES LLC ,1000.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812328511,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit P51 Madison, Wisconsin USA",,
49997,49997,4101 Maple Grove Dr Unit P52,OAKLEAF PROPERTIES LLC ,1000.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812328529,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit P52 Madison, Wisconsin USA",,
49998,49998,4101 Maple Grove Dr Unit P53,OAKLEAF PROPERTIES LLC ,1000.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812328537,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit P53 Madison, Wisconsin USA",,
49999,49999,4101 Maple Grove Dr Unit P54,OAKLEAF PROPERTIES LLC ,1000.0,Condominium,Residential,62,1789000.0,propertydata.cfm?ParcelN=060812328545,Apartment,OAKLEAF PROPERTIES LLC ,"4101 Maple Grove Dr Unit P54 Madison, Wisconsin USA",,
69251,69251,4 Craig Ave,MGMT SVCS WI INC,43300.0,Condominium,Residential,51,2208300.0,propertydata.cfm?ParcelN=070918415047,Apartment,MGMT SVCS WI INC,"4 Craig Ave Madison, Wisconsin USA","4, Craig Avenue, Spring Harbor, Madison, Dane, Wisconsin, 53705, United States of America","(43.07939437456286, -89.47253894275156, 0.0)"
69252,69252,5 Craig Ave,MGMT SVCS WI INC,43300.0,Condominium,Residential,51,2208300.0,propertydata.cfm?ParcelN=070918415055,Apartment,MGMT SVCS WI INC,"5 Craig Ave Madison, Wisconsin USA","5, Craig Avenue, Spring Harbor, Madison, Dane, Wisconsin, 53705, United States of America","(43.07930955055064, -89.47231646202624, 0.0)"
69274,69274,135 Craig Ave,MGMT SVCS WI INC,43300.0,Condominium,Residential,51,2208300.0,propertydata.cfm?ParcelN=070918416326,Apartment,MGMT SVCS WI INC,"135 Craig Ave Madison, Wisconsin USA","Craig Avenue, Spring Harbor, Madison, Dane, Wisconsin, 53705, United States of America","(43.0796013, -89.4720445, 0.0)"
69254,69254,28 Craig Ave,MGMT SVCS WI INC,43300.0,Condominium,Residential,51,2208300.0,propertydata.cfm?ParcelN=070918415287,Apartment,MGMT SVCS WI INC,"28 Craig Ave Madison, Wisconsin USA","28, Craig Avenue, Spring Harbor, Madison, Dane, Wisconsin, 53705, United States of America","(43.0783923940481, -89.47315867942231, 0.0)"
69250,69250,2 Craig Ave,MGMT SVCS WI INC,43300.0,Condominium,Residential,51,2208300.0,propertydata.cfm?ParcelN=070918415021,Apartment,MGMT SVCS WI INC,"2 Craig Ave Madison, Wisconsin USA","2, Craig Avenue, Spring Harbor, Madison, Dane, Wisconsin, 53705, United States of America","(43.07935, -89.472584, 0.0)"
69292,69292,61 Craig Ave,MGMT SVCS WI INC,43300.0,Condominium,Residential,51,2208300.0,propertydata.cfm?ParcelN=070918415617,Apartment,MGMT SVCS WI INC,"61 Craig Ave Madison, Wisconsin USA","61, Craig Avenue, Spring Harbor, Madison, Dane, Wisconsin, 53705, United States of America","(43.07736260869823, -89.47271336613375, 0.0)"
69277,69277,141 Craig Ave,MGMT SVCS WI INC,43300.0,Condominium,Residential,51,2208300.0,propertydata.cfm?ParcelN=070918416350,Apartment,MGMT SVCS WI INC,"141 Craig Ave Madison, Wisconsin USA","141, Craig Avenue, Spring Harbor, Madison, Dane, Wisconsin, 53705, United States of America","(43.074861, -89.47162, 0.0)"
69266,69266,95 Craig Ave,MGMT SVCS WI INC,43300.0,Condominium,Residential,51,2208300.0,propertydata.cfm?ParcelN=070918415956,Apartment,MGMT SVCS WI INC,"95 Craig Ave Madison, Wisconsin USA","95, Craig Avenue, Spring Harbor, Madison, Dane, Wisconsin, 53705, United States of America","(43.076716875, -89.472344625, 0.0)"
69265,69265,90 Craig Ave,MGMT SVCS WI INC,43300.0,Condominium,Residential,51,2208300.0,propertydata.cfm?ParcelN=070918415906,Apartment,MGMT SVCS WI INC,"90 Craig Ave Madison, Wisconsin USA","90, Craig Avenue, Spring Harbor, Madison, Dane, Wisconsin, 53705, United States of America","(43.07633027976195, -89.47226892658735, 0.0)"
69253,69253,12 Craig Ave,MGMT SVCS WI INC,43300.0,Condominium,Residential,51,2208300.0,propertydata.cfm?ParcelN=070918415120,Apartment,MGMT SVCS WI INC,"12 Craig Ave Madison, Wisconsin USA","12, Craig Avenue, Spring Harbor, Madison, Dane, Wisconsin, 53705, United States of America","(43.07952958552718, -89.47232605564558, 0.0)"
